PWS ID,Facility Water Type,Latitude,Longitude,Contaminant,chain length,long-short,Total,key,bdod,cec,cfvo,clay,nitrogen,ocd,phh2o,sand,silt,soc,wv0010,wv0033,wv1500
CA4110005,SW-Surface Water,37.691536,-122.414007,PFHpA,7,short,4.3,37.691536-122.414007,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4110005,SW-Surface Water,37.691536,-122.414007,PFHxA,6,short,4.2,37.691536-122.414007,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4110005,SW-Surface Water,37.691536,-122.414007,PFHxS,6,short,3.4,37.691536-122.414007,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4110005,SW-Surface Water,37.691536,-122.414007,PFOA,8,Long,9.6,37.691536-122.414007,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4110005,SW-Surface Water,37.691536,-122.414007,PFOS,8,Long,8.3,37.691536-122.414007,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4110005,SW-Surface Water,37.691536,-122.414007,PFPeA,5,short,4.1,37.691536-122.414007,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4310001,GW-Groundwater,37.357655,-122.070252,PFHxS,6,short,3.1,37.357655-122.070252,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4310006,GW-Groundwater,37.134828,-121.64534,PFHxA,6,short,3,37.134828-121.64534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4310006,GW-Groundwater,37.134828,-121.64534,PFHxS,6,short,3,37.134828-121.64534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4310006,GW-Groundwater,37.134828,-121.64534,PFPeA,5,short,3.1,37.134828-121.64534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4410014,GW-Groundwater,37.14308,-122.114269,PFBS,4,short,3.4,37.14308-122.114269,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4910005,GU-Groundwater Under Influence of Surface Water,38.616522,-122.863831,PFBS,4,short,4.7,38.616522-122.863831,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4910005,GU-Groundwater Under Influence of Surface Water,38.616522,-122.863831,PFDoA,12,Long,3.1,38.616522-122.863831,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4910005,GU-Groundwater Under Influence of Surface Water,38.616522,-122.863831,PFHxS,6,short,4.5,38.616522-122.863831,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4910012,GW-Groundwater,38.290019,-122.455937,PFHxA,6,short,6.1,38.290019-122.455937,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4910012,GW-Groundwater,38.290019,-122.455937,PFOA,8,Long,6.2,38.290019-122.455937,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4910014,GW-Groundwater,38.348139,-122.696371,PFHxS,6,short,3.6,38.348139-122.696371,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA5110001,GW-Groundwater,39.274077,-121.665183,PFHxA,6,short,3,39.274077-121.665183,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA5110001,GW-Groundwater,39.274077,-121.665183,PFPeA,5,short,6.7,39.274077-121.665183,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA5310001,SW-Surface Water,40.725299,-122.934796,PFOS,8,Long,13.4,40.725299-122.934796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA5410010,GW-Groundwater,36.061149,-119.023221,PFBA,4,short,5.1,36.061149-119.023221,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA5410010,GW-Groundwater,36.061149,-119.023221,PFBS,4,short,10.1,36.061149-119.023221,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA5410010,GW-Groundwater,36.061149,-119.023221,PFHpA,7,short,6.5,36.061149-119.023221,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA5410010,GW-Groundwater,36.061149,-119.023221,PFHxA,6,short,8.5,36.061149-119.023221,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA5410010,GW-Groundwater,36.061149,-119.023221,PFHxS,6,short,6.8,36.061149-119.023221,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA5410010,GW-Groundwater,36.061149,-119.023221,PFOA,8,Long,22,36.061149-119.023221,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA5410010,GW-Groundwater,36.061149,-119.023221,PFOS,8,Long,56,36.061149-119.023221,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA5410010,GW-Groundwater,36.061149,-119.023221,PFPeA,5,short,9,36.061149-119.023221,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA5500363,GW-Groundwater,37.940699,-120.328445,PFBS,4,short,3,37.940699-120.328445,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA5500363,GW-Groundwater,37.940699,-120.328445,PFHxA,6,short,3.8,37.940699-120.328445,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA5500363,GW-Groundwater,37.940699,-120.328445,PFPeA,5,short,4.8,37.940699-120.328445,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA5610008,"MX-Any combination of GW, SW, and GU",34.17452,-119.071495,PFHxS,6,short,8.7,34.17452-119.071495,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA5610008,"MX-Any combination of GW, SW, and GU",34.17452,-119.071495,PFOA,8,Long,10.1,34.17452-119.071495,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA5610063,GW-Groundwater,34.221869,-118.973068,PFBA,4,short,13,34.221869-118.973068,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101025,GU-Groundwater Under Influence of Surface Water,39.99634,-104.734498,PFBA,4,short,18.8,39.99634-104.734498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101025,GU-Groundwater Under Influence of Surface Water,39.99634,-104.734498,PFBS,4,short,14.8,39.99634-104.734498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101025,GU-Groundwater Under Influence of Surface Water,39.99634,-104.734498,PFHxA,6,short,9.4,39.99634-104.734498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101025,GU-Groundwater Under Influence of Surface Water,39.99634,-104.734498,PFHxS,6,short,14,39.99634-104.734498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101025,GU-Groundwater Under Influence of Surface Water,39.99634,-104.734498,PFOA,8,Long,10.1,39.99634-104.734498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101025,GU-Groundwater Under Influence of Surface Water,39.99634,-104.734498,PFOS,8,Long,20.8,39.99634-104.734498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101025,GU-Groundwater Under Influence of Surface Water,39.99634,-104.734498,PFPeA,5,short,11.3,39.99634-104.734498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101025,"MX-Any combination of GW, SW, and GU",39.99634,-104.734498,PFBA,4,short,8.2,39.99634-104.734498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101025,"MX-Any combination of GW, SW, and GU",39.99634,-104.734498,PFBS,4,short,3.1,39.99634-104.734498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101025,"MX-Any combination of GW, SW, and GU",39.99634,-104.734498,PFHxA,6,short,7,39.99634-104.734498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101025,"MX-Any combination of GW, SW, and GU",39.99634,-104.734498,PFHxS,6,short,3,39.99634-104.734498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101025,"MX-Any combination of GW, SW, and GU",39.99634,-104.734498,PFPeA,5,short,13.8,39.99634-104.734498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101025,SW-Surface Water,39.99634,-104.734498,PFBA,4,short,5.5,39.99634-104.734498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101025,SW-Surface Water,39.99634,-104.734498,PFBS,4,short,3.1,39.99634-104.734498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101025,SW-Surface Water,39.99634,-104.734498,PFHxA,6,short,3.9,39.99634-104.734498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101025,SW-Surface Water,39.99634,-104.734498,PFPeA,5,short,5.5,39.99634-104.734498,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101140,GW-Groundwater,39.829947,-104.908453,PFPeA,5,short,3,39.829947-104.908453,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101150,SW-Surface Water,39.859725,-104.981168,PFBA,4,short,6,39.859725-104.981168,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101150,SW-Surface Water,39.859725,-104.981168,PFBS,4,short,4.2,39.859725-104.981168,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101150,SW-Surface Water,39.859725,-104.981168,PFHxA,6,short,5.6,39.859725-104.981168,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101150,SW-Surface Water,39.859725,-104.981168,PFPeA,5,short,5.5,39.859725-104.981168,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101157,GU-Groundwater Under Influence of Surface Water,39.972729,-104.87165,PFBS,4,short,8.9,39.972729-104.87165,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101157,GU-Groundwater Under Influence of Surface Water,39.972729,-104.87165,PFHxA,6,short,3.7,39.972729-104.87165,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101157,GU-Groundwater Under Influence of Surface Water,39.972729,-104.87165,PFHxS,6,short,4,39.972729-104.87165,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101157,GU-Groundwater Under Influence of Surface Water,39.972729,-104.87165,PFOS,8,Long,4.4,39.972729-104.87165,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0101157,GU-Groundwater Under Influence of Surface Water,39.972729,-104.87165,PFPeA,5,short,3.9,39.972729-104.87165,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0115205,SW-Surface Water,38.741588,-108.059736,PFBA,4,short,8.3,38.741588-108.059736,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0118010,SW-Surface Water,39.371135,-104.850315,PFPeA,5,short,3,39.371135-104.850315,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0118016,SW-Surface Water,39.531928,-104.91224,PFBA,4,short,8,39.531928-104.91224,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0118016,SW-Surface Water,39.531928,-104.91224,PFBS,4,short,5,39.531928-104.91224,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0118016,SW-Surface Water,39.531928,-104.91224,PFHxA,6,short,5.3,39.531928-104.91224,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0118016,SW-Surface Water,39.531928,-104.91224,PFPeA,5,short,5.7,39.531928-104.91224,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0118025,GW-Groundwater,39.44793,-104.746303,PFBS,4,short,3.5,39.44793-104.746303,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0118025,GW-Groundwater,39.44793,-104.746303,PFHxA,6,short,3.8,39.44793-104.746303,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0118025,GW-Groundwater,39.44793,-104.746303,PFPeA,5,short,4.6,39.44793-104.746303,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0121125,GW-Groundwater,38.894513,-104.532122,PFPeA,5,short,3,38.894513-104.532122,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0121900,"MX-Any combination of GW, SW, and GU",38.730775,-104.71031,PFBA,4,short,27.7,38.730775-104.71031,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0121900,"MX-Any combination of GW, SW, and GU",38.730775,-104.71031,PFHxA,6,short,14.7,38.730775-104.71031,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0121900,"MX-Any combination of GW, SW, and GU",38.730775,-104.71031,PFPeA,5,short,96.6,38.730775-104.71031,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0126325,GW-Groundwater,38.544006,-106.935982,PFHxA,6,short,7.2,38.544006-106.935982,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0126325,GW-Groundwater,38.544006,-106.935982,PFPeA,5,short,5.1,38.544006-106.935982,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0130085,SW-Surface Water,39.650263,-105.195796,PFHxA,6,short,3.4,39.650263-105.195796,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0162486,GW-Groundwater,40.013281,-104.722443,PFBS,4,short,3.4,40.013281-104.722443,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0162486,GW-Groundwater,40.013281,-104.722443,PFHxA,6,short,5.6,40.013281-104.722443,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0162486,GW-Groundwater,40.013281,-104.722443,PFHxS,6,short,3,40.013281-104.722443,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0162486,GW-Groundwater,40.013281,-104.722443,PFPeA,5,short,6.8,40.013281-104.722443,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0203002,GW-Groundwater,39.557716,-104.834386,PFBS,4,short,4.5,39.557716-104.834386,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0203002,GW-Groundwater,39.557716,-104.834386,PFHxA,6,short,4.6,39.557716-104.834386,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CO0203002,GW-Groundwater,39.557716,-104.834386,PFPeA,5,short,5.4,39.557716-104.834386,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0040011,GW-Groundwater,41.787957,-72.883405,PFBS,4,short,6,41.787957-72.883405,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0040011,GW-Groundwater,41.787957,-72.883405,PFHxA,6,short,3,41.787957-72.883405,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0040011,GW-Groundwater,41.787957,-72.883405,PFOA,8,Long,16,41.787957-72.883405,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0040011,GW-Groundwater,41.787957,-72.883405,PFOS,8,Long,12,41.787957-72.883405,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0070021,GW-Groundwater,41.602657,-72.748117,PFHxS,6,short,3.8,41.602657-72.748117,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0090011,GW-Groundwater,41.370146,-73.412673,PFBS,4,short,3.9,41.370146-73.412673,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0090011,GW-Groundwater,41.370146,-73.412673,PFOA,8,Long,5.9,41.370146-73.412673,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0090011,GW-Groundwater,41.370146,-73.412673,PFPeA,5,short,3,41.370146-73.412673,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0150011,SW-Surface Water,41.15714,-73.225534,PFOA,8,Long,4.2,41.15714-73.225534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0280011,GW-Groundwater,41.574092,-72.330228,PFHxS,6,short,6.9,41.574092-72.330228,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0280011,GW-Groundwater,41.574092,-72.330228,PFOS,8,Long,17.8,41.574092-72.330228,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0330011,GW-Groundwater,41.610776,-72.668142,PFHxS,6,short,4.2,41.610776-72.668142,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0350011,SW-Surface Water,41.110175,-73.468892,PFOA,8,Long,8.8,41.110175-73.468892,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0350011,SW-Surface Water,41.110175,-73.468892,PFPeA,5,short,3,41.110175-73.468892,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0490021,GW-Groundwater,41.947976,-72.527816,PFBS,4,short,7.8,41.947976-72.527816,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0490021,GW-Groundwater,41.947976,-72.527816,PFHxA,6,short,3.9,41.947976-72.527816,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0490021,GW-Groundwater,41.947976,-72.527816,PFHxS,6,short,7.8,41.947976-72.527816,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0490021,GW-Groundwater,41.947976,-72.527816,PFOA,8,Long,13.9,41.947976-72.527816,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0490021,GW-Groundwater,41.947976,-72.527816,PFOS,8,Long,5,41.947976-72.527816,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0490021,GW-Groundwater,41.947976,-72.527816,PFPeA,5,short,3.2,41.947976-72.527816,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0770021,"MX-Any combination of GW, SW, and GU",41.775959,-72.523123,PFOA,8,Long,6.9,41.775959-72.523123,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0900011,SW-Surface Water,41.218931,-73.31884,PFHxA,6,short,3.4,41.218931-73.31884,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0900011,SW-Surface Water,41.218931,-73.31884,PFOA,8,Long,5.6,41.218931-73.31884,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0900011,SW-Surface Water,41.218931,-73.31884,PFPeA,5,short,3,41.218931-73.31884,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0930011,SW-Surface Water,41.336248,-72.933938,PFOA,8,Long,4.3,41.336248-72.933938,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0970011,GW-Groundwater,41.376476,-73.272466,PFBA,4,short,5.8,41.376476-73.272466,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0970011,GW-Groundwater,41.376476,-73.272466,PFBS,4,short,6.1,41.376476-73.272466,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0970011,GW-Groundwater,41.376476,-73.272466,PFHpA,7,short,4.9,41.376476-73.272466,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0970011,GW-Groundwater,41.376476,-73.272466,PFHxA,6,short,13.3,41.376476-73.272466,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0970011,GW-Groundwater,41.376476,-73.272466,PFHxS,6,short,4.9,41.376476-73.272466,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0970011,GW-Groundwater,41.376476,-73.272466,PFOA,8,Long,21.4,41.376476-73.272466,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0970011,GW-Groundwater,41.376476,-73.272466,PFOS,8,Long,18.2,41.376476-73.272466,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT0970011,GW-Groundwater,41.376476,-73.272466,PFPeA,5,short,13,41.376476-73.272466,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT1030011,GW-Groundwater,41.133739,-73.41578,PFBS,4,short,6.4,41.133739-73.41578,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT1030011,GW-Groundwater,41.133739,-73.41578,PFHxA,6,short,4.8,41.133739-73.41578,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CT1030011,GW-Groundwater,41.133739,-73.41578,PFHxS,6,short,4.2,41.133739-73.41578,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
